trajectory_id,time (UTC),latitude (degrees_north),sst (degree_C),location_quality,longitude (degrees_east)
199996,2022-09-13T21:47:00Z,56.373,12.92,NaN,-146.699
199996,2022-09-13T21:44:00Z,56.367,12.92,1,-146.658
199996,2022-09-13T22:29:00Z,56.362,12.96,3,-146.653
199996,2022-09-13T23:11:00Z,56.357,13.0,2,-146.664
199996,2022-09-13T23:25:00Z,56.358,13.0,NaN,-146.656
199996,2022-09-13T23:24:00Z,56.358,13.0,1,-146.656
199996,2022-09-14T00:13:00Z,56.369,13.0,NaN,-146.68
199996,2022-09-14T01:00:00Z,56.35,13.0,1,-146.679
199996,2022-09-14T01:48:00Z,56.334,13.0,NaN,-146.671
199996,2022-09-14T01:50:00Z,56.34,13.0,1,-146.696
199996,2022-09-14T02:30:00Z,56.365,13.0,0,-146.69
199996,2022-09-14T02:38:00Z,56.36,12.96,2,-146.691
199996,2022-09-14T02:37:00Z,56.36,12.96,2,-146.69
199996,2022-09-14T03:21:00Z,56.363,12.96,3,-146.695
199996,2022-09-14T03:23:00Z,56.364,12.96,3,-146.699
199996,2022-09-14T03:34:00Z,56.368,12.96,3,-146.697
199996,2022-09-14T04:05:00Z,56.376,12.96,2,-146.697
199996,2022-09-14T04:16:00Z,56.377,12.96,3,-146.695
199996,2022-09-14T04:24:00Z,56.377,12.96,1,-146.7
199996,2022-09-14T04:19:00Z,56.376,12.96,3,-146.701
199996,2022-09-14T04:53:00Z,56.384,12.96,3,-146.699
199996,2022-09-14T04:59:00Z,56.384,12.96,2,-146.694
199996,2022-09-14T05:12:00Z,56.385,12.96,3,-146.692
199996,2022-09-14T05:44:00Z,56.394,12.92,3,-146.683
199996,2022-09-14T06:02:00Z,56.387,12.92,3,-146.674
199996,2022-09-14T05:59:00Z,56.394,12.92,2,-146.682
199996,2022-09-14T06:27:00Z,56.403,12.92,2,-146.673
199996,2022-09-14T06:39:00Z,56.402,12.92,3,-146.667
199996,2022-09-14T06:55:00Z,56.401,12.92,3,-146.667
199996,2022-09-14T07:30:00Z,56.404,12.92,3,-146.652
199996,2022-09-14T07:46:00Z,56.407,12.96,NaN,-146.642
199996,2022-09-14T08:21:00Z,56.4,12.96,2,-146.621
199996,2022-09-14T09:06:00Z,56.403,12.96,2,-146.606
199996,2022-09-14T11:42:00Z,56.385,12.92,1,-146.61
199996,2022-09-14T12:37:00Z,56.379,12.92,1,-146.613
199996,2022-09-14T13:19:00Z,56.38,12.92,3,-146.625
199996,2022-09-14T14:09:00Z,56.381,12.88,2,-146.63
199996,2022-09-14T15:46:00Z,56.394,12.88,3,-146.638
199996,2022-09-14T16:24:00Z,56.403,12.88,3,-146.637
199996,2022-09-14T16:31:00Z,56.406,12.88,2,-146.635
199996,2022-09-14T16:34:00Z,56.406,12.88,2,-146.636
199996,2022-09-14T17:09:00Z,56.406,12.88,2,-146.635
199996,2022-09-14T17:58:00Z,56.405,12.88,NaN,-146.647
199996,2022-09-14T18:05:00Z,56.442,12.88,0,-146.719
199996,2022-09-14T18:11:00Z,56.421,12.88,2,-146.614
199996,2022-09-14T18:46:00Z,56.428,12.88,3,-146.579
199996,2022-09-14T19:36:00Z,56.423,12.88,3,-146.572
199996,2022-09-14T19:47:00Z,56.412,12.88,1,-146.527
199996,2022-09-14T19:51:00Z,56.403,12.88,1,-146.524
199996,2022-09-14T20:28:00Z,56.43,12.92,1,-146.574
199996,2022-09-14T21:22:00Z,56.404,12.92,NaN,-146.543
199996,2022-09-14T21:18:00Z,56.402,12.92,1,-146.528
199996,2022-09-14T22:09:00Z,56.391,12.96,3,-146.506
199996,2022-09-14T22:57:00Z,56.423,12.96,2,-146.518
199996,2022-09-14T23:13:00Z,56.402,12.96,NaN,-146.514
199996,2022-09-15T00:38:00Z,56.43,13.0,0,-146.582
199996,2022-09-15T00:39:00Z,56.49,13.0,NaN,-146.518
199996,2022-09-15T00:52:00Z,56.412,13.0,1,-146.564
199996,2022-09-15T01:27:00Z,56.403,13.0,0,-146.574
199996,2022-09-15T02:19:00Z,56.391,13.0,NaN,-146.57
199996,2022-09-15T02:17:00Z,56.39,13.0,3,-146.57
199996,2022-09-15T02:26:00Z,56.404,13.0,2,-146.576
199996,2022-09-15T02:58:00Z,56.402,13.0,3,-146.57
199996,2022-09-15T03:03:00Z,56.403,13.0,3,-146.572
199996,2022-09-15T03:51:00Z,56.41,13.0,2,-146.577
199996,2022-09-15T03:54:00Z,56.417,13.0,1,-146.574
199996,2022-09-15T04:07:00Z,56.412,13.0,2,-146.574
199996,2022-09-15T04:37:00Z,56.417,12.96,3,-146.571
199996,2022-09-15T04:46:00Z,56.416,12.96,3,-146.57
199996,2022-09-15T04:40:00Z,56.419,12.96,3,-146.566
199996,2022-09-15T05:38:00Z,56.422,12.96,3,-146.557
199996,2022-09-15T05:33:00Z,56.426,12.96,3,-146.556
199996,2022-09-15T05:47:00Z,56.424,12.96,3,-146.552
199996,2022-09-15T06:13:00Z,56.43,12.96,3,-146.548
199996,2022-09-15T06:21:00Z,56.426,12.96,3,-146.542
199996,2022-09-15T06:17:00Z,56.43,12.96,1,-146.54
199996,2022-09-15T07:17:00Z,56.431,12.96,NaN,-146.524
199996,2022-09-15T07:11:00Z,56.432,12.96,1,-146.523
199996,2022-09-15T07:34:00Z,56.427,12.96,2,-146.529
199996,2022-09-15T07:58:00Z,56.43,12.92,NaN,-146.518
199996,2022-09-15T08:00:00Z,56.432,12.92,3,-146.513
199996,2022-09-15T08:51:00Z,56.44,12.92,NaN,-146.507
199996,2022-09-15T08:54:00Z,56.429,12.92,3,-146.494
199996,2022-09-15T09:36:00Z,56.418,12.92,NaN,-146.49
199996,2022-09-15T11:13:00Z,56.407,12.88,1,-146.48
199996,2022-09-15T12:21:00Z,56.401,12.92,3,-146.494
199996,2022-09-15T12:46:00Z,56.398,12.88,2,-146.505
199996,2022-09-15T13:55:00Z,56.404,12.88,3,-146.513
199996,2022-09-15T15:31:00Z,56.414,12.88,3,-146.515
199996,2022-09-15T15:59:00Z,56.412,12.88,3,-146.514
199996,2022-09-15T16:04:00Z,56.419,12.88,2,-146.522
199996,2022-09-15T16:20:00Z,56.426,12.88,1,-146.532
199996,2022-09-15T17:02:00Z,56.426,12.88,NaN,-146.516
199996,2022-09-15T17:40:00Z,56.436,12.88,3,-146.518
199996,2022-09-15T17:47:00Z,56.437,12.88,NaN,-146.518
199996,2022-09-15T17:59:00Z,56.439,12.88,1,-146.524
199996,2022-09-15T18:26:00Z,56.449,12.88,3,-146.519
199996,2022-09-15T19:18:00Z,56.447,12.92,2,-146.47
199996,2022-09-15T19:24:00Z,56.443,12.92,3,-146.489
199996,2022-09-15T19:39:00Z,56.449,12.92,2,-146.46
199996,2022-09-15T20:06:00Z,56.453,12.92,1,-146.465
199996,2022-09-15T20:57:00Z,56.441,12.96,2,-146.427
199996,2022-09-15T20:55:00Z,56.441,12.96,3,-146.426
199996,2022-09-15T21:05:00Z,56.438,12.96,2,-146.423
199996,2022-09-15T21:19:00Z,56.44,12.96,3,-146.423
199996,2022-09-15T21:46:00Z,56.431,12.96,3,-146.42
199996,2022-09-15T22:47:00Z,56.432,12.96,3,-146.427
199996,2022-09-15T23:03:00Z,56.429,12.96,NaN,-146.43
199996,2022-09-15T23:28:00Z,56.427,12.96,1,-146.418
199996,2022-09-16T00:13:00Z,56.427,13.0,NaN,-146.411
199996,2022-09-16T00:27:00Z,56.43,13.0,NaN,-146.435
199996,2022-09-16T00:39:00Z,56.428,13.0,2,-146.429
199996,2022-09-16T01:06:00Z,56.425,13.0,NaN,-146.423
199996,2022-09-16T01:53:00Z,56.433,13.0,2,-146.464
199996,2022-09-16T02:08:00Z,56.436,13.040000000000001,NaN,-146.467
199996,2022-09-16T02:14:00Z,56.439,13.040000000000001,3,-146.472
199996,2022-09-16T02:28:00Z,56.441,13.040000000000001,3,-146.464
199996,2022-09-16T02:43:00Z,56.442,13.040000000000001,2,-146.466
199996,2022-09-16T02:47:00Z,56.444,13.040000000000001,3,-146.469
199996,2022-09-16T03:28:00Z,56.451,13.040000000000001,3,-146.475
199996,2022-09-16T03:42:00Z,56.457,13.040000000000001,1,-146.467
199996,2022-09-16T03:56:00Z,56.458,13.040000000000001,3,-146.47
199996,2022-09-16T04:09:00Z,56.458,13.040000000000001,3,-146.466
199996,2022-09-16T04:20:00Z,56.462,13.040000000000001,3,-146.463
199996,2022-09-16T04:22:00Z,56.463,13.040000000000001,3,-146.465
199996,2022-09-16T05:13:00Z,56.47,13.040000000000001,3,-146.46
199996,2022-09-16T05:07:00Z,56.472,13.040000000000001,2,-146.463
199996,2022-09-16T05:20:00Z,56.473,13.040000000000001,2,-146.456
199996,2022-09-16T05:48:00Z,56.48,13.040000000000001,3,-146.449
199996,2022-09-16T05:57:00Z,56.479,13.040000000000001,3,-146.452
199996,2022-09-16T05:59:00Z,56.48,13.040000000000001,2,-146.451
199996,2022-09-16T06:51:00Z,56.485,13.040000000000001,1,-146.439
199996,2022-09-16T06:46:00Z,56.485,13.040000000000001,2,-146.436
199996,2022-09-16T06:59:00Z,56.484,13.08,1,-146.435
199996,2022-09-16T07:17:00Z,56.482,13.08,2,-146.417
199996,2022-09-16T07:24:00Z,56.488,13.08,2,-146.418
199996,2022-09-16T07:40:00Z,56.486,13.120000000000001,3,-146.409
199996,2022-09-16T08:27:00Z,56.484,13.16,2,-146.394
199996,2022-09-16T08:42:00Z,56.477,13.200000000000001,2,-146.384
199996,2022-09-16T10:43:00Z,56.455,13.24,NaN,-146.374
199996,2022-09-16T12:06:00Z,56.451,13.280000000000001,NaN,-146.366
199996,2022-09-16T12:15:00Z,56.44,13.24,3,-146.355
199996,2022-09-16T13:41:00Z,56.425,13.24,3,-146.386
199996,2022-09-16T13:53:00Z,56.425,13.24,3,-146.388
199996,2022-09-16T15:15:00Z,56.427,13.24,3,-146.425
199996,2022-09-16T15:31:00Z,56.428,13.200000000000001,3,-146.433
199996,2022-09-16T16:07:00Z,56.433,13.200000000000001,2,-146.442
199996,2022-09-16T16:46:00Z,56.442,13.16,1,-146.447
199996,2022-09-16T17:13:00Z,56.446,13.16,2,-146.461
199996,2022-09-16T17:47:00Z,56.45,13.16,3,-146.439
199996,2022-09-16T18:07:00Z,56.445,13.120000000000001,2,-146.447
199996,2022-09-16T18:55:00Z,56.46,13.120000000000001,3,-146.437
199996,2022-09-16T18:53:00Z,56.459,13.120000000000001,3,-146.436
199996,2022-09-16T19:27:00Z,56.462,13.120000000000001,2,-146.426
199996,2022-09-16T19:45:00Z,56.461,13.08,2,-146.429
199996,2022-09-16T20:34:00Z,56.458,13.08,2,-146.401
199996,2022-09-16T20:33:00Z,56.457,13.08,3,-146.398
199996,2022-09-16T21:08:00Z,56.453,13.040000000000001,3,-146.386
199996,2022-09-16T21:26:00Z,56.443,13.040000000000001,3,-146.378
199996,2022-09-16T22:10:00Z,56.443,13.0,NaN,-146.378
199996,2022-09-16T22:34:00Z,56.427,13.0,2,-146.37
199996,2022-09-16T23:06:00Z,56.401,12.96,1,-146.357
199996,2022-09-16T23:49:00Z,56.425,12.92,NaN,-146.384
199996,2022-09-16T23:56:00Z,56.402,12.92,NaN,-146.354
199996,2022-09-17T00:14:00Z,56.414,12.88,NaN,-146.38
199996,2022-09-17T00:27:00Z,56.412,12.88,NaN,-146.378
199996,2022-09-17T01:28:00Z,56.41,12.88,2,-146.401
199996,2022-09-17T01:59:00Z,56.411,12.88,2,-146.406
199996,2022-09-17T02:04:00Z,56.407,12.88,2,-146.411
199996,2022-09-17T02:24:00Z,56.405,12.88,NaN,-146.411
199996,2022-09-17T02:32:00Z,56.404,12.88,3,-146.417
199996,2022-09-17T03:00:00Z,56.402,12.88,3,-146.432
199996,2022-09-17T03:14:00Z,56.402,12.88,NaN,-146.434
199996,2022-09-17T03:33:00Z,56.404,12.88,2,-146.438
199996,2022-09-17T03:37:00Z,56.404,12.88,3,-146.441
199996,2022-09-17T03:44:00Z,56.404,12.88,3,-146.446
199996,2022-09-17T04:00:00Z,56.404,12.88,3,-146.448
199996,2022-09-17T04:06:00Z,56.406,12.88,2,-146.445
199996,2022-09-17T04:38:00Z,56.41,12.88,2,-146.456
199996,2022-09-17T05:10:00Z,56.419,12.88,3,-146.461
199996,2022-09-17T05:17:00Z,56.419,12.88,3,-146.46
199996,2022-09-17T05:22:00Z,56.42,12.88,3,-146.457
199996,2022-09-17T05:41:00Z,56.424,12.88,3,-146.464
199996,2022-09-17T05:38:00Z,56.421,12.88,3,-146.465
199996,2022-09-17T06:24:00Z,56.434,12.88,2,-146.457
199996,2022-09-17T06:49:00Z,56.437,12.88,2,-146.468
199996,2022-09-17T06:57:00Z,56.442,12.88,3,-146.465
199996,2022-09-17T07:08:00Z,56.441,12.88,2,-146.454
199996,2022-09-17T07:17:00Z,56.446,12.88,3,-146.446
199996,2022-09-17T08:33:00Z,56.456,12.88,NaN,-146.425
199996,2022-09-17T08:29:00Z,56.455,12.88,3,-146.426
199996,2022-09-17T09:05:00Z,56.458,12.88,2,-146.424
199996,2022-09-17T10:12:00Z,56.466,12.92,NaN,-146.425
199996,2022-09-17T11:50:00Z,56.449,12.92,NaN,-146.377
199996,2022-09-17T11:45:00Z,56.451,12.92,2,-146.367
199996,2022-09-17T13:21:00Z,56.438,12.92,3,-146.369
199996,2022-09-17T13:20:00Z,56.438,12.92,3,-146.369
199996,2022-09-17T15:11:00Z,56.433,12.92,NaN,-146.383
199996,2022-09-17T15:56:00Z,56.429,12.92,1,-146.401
199996,2022-09-17T16:29:00Z,56.438,12.92,2,-146.418
199996,2022-09-17T16:40:00Z,56.44,12.92,3,-146.419
199996,2022-09-17T16:48:00Z,56.442,12.92,3,-146.428
199996,2022-09-17T17:35:00Z,56.449,12.96,3,-146.433
199996,2022-09-17T17:45:00Z,56.454,12.96,2,-146.438
199996,2022-09-17T18:29:00Z,56.465,12.96,3,-146.438
199996,2022-09-17T18:33:00Z,56.47,12.96,1,-146.441
199996,2022-09-17T19:01:00Z,56.474,13.0,2,-146.44
199996,2022-09-17T19:25:00Z,56.48,13.040000000000001,3,-146.435
199996,2022-09-17T20:09:00Z,56.494,13.08,2,-146.422
199996,2022-09-17T20:13:00Z,56.495,13.08,2,-146.425
199996,2022-09-17T20:41:00Z,56.499,13.120000000000001,2,-146.418
199996,2022-09-17T20:56:00Z,56.498,13.120000000000001,3,-146.391
199996,2022-09-17T21:05:00Z,56.5,13.120000000000001,3,-146.39
199996,2022-09-17T21:44:00Z,56.51,13.120000000000001,NaN,-146.39
199996,2022-09-17T21:53:00Z,56.5,13.16,3,-146.369
199996,2022-09-17T22:36:00Z,56.494,13.200000000000001,3,-146.35
199996,2022-09-17T22:45:00Z,56.501,13.200000000000001,2,-146.34
199996,2022-09-17T23:24:00Z,56.501,13.24,NaN,-146.34
199996,2022-09-18T00:02:00Z,56.481,13.280000000000001,NaN,-146.306
199996,2022-09-18T00:16:00Z,56.482,13.280000000000001,1,-146.315
199996,2022-09-18T00:26:00Z,56.481,13.280000000000001,NaN,-146.311
199996,2022-09-18T01:00:00Z,56.473,13.32,1,-146.288
199996,2022-09-18T01:25:00Z,56.47,13.32,NaN,-146.282
199996,2022-09-18T01:51:00Z,56.456,13.32,1,-146.293
199996,2022-09-18T02:05:00Z,56.445,13.280000000000001,NaN,-146.283
199996,2022-09-18T02:18:00Z,56.448,13.280000000000001,2,-146.298
199996,2022-09-18T02:36:00Z,56.44,13.280000000000001,2,-146.313
199996,2022-09-18T03:06:00Z,56.435,13.24,3,-146.313
199996,2022-09-18T03:22:00Z,56.432,13.24,1,-146.321
199996,2022-09-18T03:32:00Z,56.432,13.24,3,-146.324
199996,2022-09-18T03:39:00Z,56.43,13.24,2,-146.329
199996,2022-09-18T03:48:00Z,56.43,13.24,3,-146.336
199996,2022-09-18T04:13:00Z,56.43,13.24,1,-146.34
199996,2022-09-18T04:50:00Z,56.431,13.24,3,-146.358
199996,2022-09-18T04:58:00Z,56.431,13.24,3,-146.365
199996,2022-09-18T05:10:00Z,56.432,13.24,3,-146.364
199996,2022-09-18T05:18:00Z,56.433,13.24,3,-146.369
199996,2022-09-18T05:22:00Z,56.434,13.24,3,-146.376
199996,2022-09-18T05:55:00Z,56.436,13.200000000000001,2,-146.382
199996,2022-09-18T06:05:00Z,56.439,13.200000000000001,3,-146.386
199996,2022-09-18T06:31:00Z,56.443,13.200000000000001,3,-146.395
199996,2022-09-18T06:37:00Z,56.442,13.200000000000001,3,-146.398
199996,2022-09-18T06:58:00Z,56.449,13.200000000000001,NaN,-146.391
199996,2022-09-18T06:52:00Z,56.448,13.200000000000001,2,-146.395
199996,2022-09-18T07:45:00Z,56.455,13.200000000000001,3,-146.385
199996,2022-09-18T08:17:00Z,56.465,13.200000000000001,3,-146.384
199996,2022-09-18T10:02:00Z,56.47,13.200000000000001,NaN,-146.376
199996,2022-09-18T11:14:00Z,56.485,13.200000000000001,1,-146.325
199996,2022-09-18T12:53:00Z,56.481,13.16,3,-146.303
199996,2022-09-18T13:06:00Z,56.481,13.16,3,-146.305
199996,2022-09-18T14:30:00Z,56.474,13.120000000000001,2,-146.295
199996,2022-09-18T14:39:00Z,56.473,13.120000000000001,2,-146.301
199996,2022-09-18T15:44:00Z,56.475,13.16,1,-146.309
199996,2022-09-18T16:14:00Z,56.473,13.16,3,-146.317
199996,2022-09-18T17:25:00Z,56.481,13.16,2,-146.34
199996,2022-09-18T17:23:00Z,56.481,13.16,3,-146.342
199996,2022-09-18T18:07:00Z,56.485,13.200000000000001,1,-146.33
199996,2022-09-18T18:12:00Z,56.487,13.200000000000001,3,-146.34
199996,2022-09-18T18:49:00Z,56.497,13.200000000000001,3,-146.342
199996,2022-09-18T19:04:00Z,56.5,13.200000000000001,3,-146.342
199996,2022-09-18T19:44:00Z,56.508,13.200000000000001,3,-146.345
199996,2022-09-18T19:52:00Z,56.508,13.200000000000001,2,-146.339
199996,2022-09-18T20:29:00Z,56.515,13.200000000000001,3,-146.332
199996,2022-09-18T20:43:00Z,56.519,13.200000000000001,3,-146.329
199996,2022-09-18T20:45:00Z,56.518,13.200000000000001,3,-146.328
199996,2022-09-18T21:21:00Z,56.527,13.24,NaN,-146.321
199996,2022-09-18T21:32:00Z,56.525,13.24,2,-146.326
199996,2022-09-18T22:10:00Z,56.522,13.24,3,-146.312
199996,2022-09-18T22:26:00Z,56.525,13.24,NaN,-146.301
199996,2022-09-18T22:25:00Z,56.525,13.24,3,-146.301
199996,2022-09-18T22:58:00Z,56.528,13.24,NaN,-146.295
199996,2022-09-18T23:57:00Z,56.531,13.24,NaN,-146.293
199996,2022-09-19T00:04:00Z,56.524,13.24,1,-146.294
199996,2022-09-19T00:05:00Z,56.525,13.24,NaN,-146.29
199996,2022-09-19T00:37:00Z,56.519,13.24,NaN,-146.299
199996,2022-09-19T01:44:00Z,56.515,13.280000000000001,NaN,-146.286
199996,2022-09-19T01:42:00Z,56.515,13.280000000000001,1,-146.285
199996,2022-09-19T02:01:00Z,56.516,13.280000000000001,NaN,-146.289
199996,2022-09-19T02:12:00Z,56.515,13.280000000000001,3,-146.293
199996,2022-09-19T02:35:00Z,56.519,13.280000000000001,3,-146.291
199996,2022-09-19T03:10:00Z,56.521,13.280000000000001,1,-146.294
199996,2022-09-19T03:19:00Z,56.519,13.280000000000001,3,-146.293
199996,2022-09-19T03:33:00Z,56.519,13.280000000000001,3,-146.298
199996,2022-09-19T03:49:00Z,56.52,13.280000000000001,3,-146.3
199996,2022-09-19T04:15:00Z,56.524,13.280000000000001,3,-146.294
199996,2022-09-19T04:45:00Z,56.531,13.280000000000001,2,-146.306
199996,2022-09-19T04:56:00Z,56.53,13.280000000000001,3,-146.307
199996,2022-09-19T04:58:00Z,56.53,13.280000000000001,3,-146.306
199996,2022-09-19T05:07:00Z,56.533,13.280000000000001,3,-146.306
199996,2022-09-19T05:29:00Z,56.536,13.280000000000001,3,-146.302
199996,2022-09-19T05:55:00Z,56.539,13.280000000000001,3,-146.305
199996,2022-09-19T06:26:00Z,56.542,13.24,3,-146.301
199996,2022-09-19T06:42:00Z,56.545,13.24,1,-146.303
199996,2022-09-19T06:40:00Z,56.544,13.24,2,-146.298
199996,2022-09-19T06:41:00Z,56.541,13.24,3,-146.299
199996,2022-09-19T07:16:00Z,56.545,13.24,NaN,-146.304
199996,2022-09-19T07:25:00Z,56.547,13.24,3,-146.292
199996,2022-09-19T07:33:00Z,56.549,13.24,2,-146.293
199996,2022-09-19T08:09:00Z,56.548,13.24,3,-146.284
199996,2022-09-19T10:48:00Z,56.541,13.24,NaN,-146.219
199996,2022-09-19T12:22:00Z,56.548,13.24,2,-146.228
199996,2022-09-19T12:49:00Z,56.546,13.24,3,-146.228
199996,2022-09-19T14:26:00Z,56.547,13.24,3,-146.256
199996,2022-09-19T15:37:00Z,56.555,13.24,3,-146.267
199996,2022-09-19T15:56:00Z,56.557,13.200000000000001,3,-146.268
199996,2022-09-19T15:54:00Z,56.561,13.200000000000001,3,-146.264
199996,2022-09-19T17:05:00Z,56.567,13.200000000000001,NaN,-146.245
199996,2022-09-19T17:12:00Z,56.577,13.200000000000001,3,-146.277
199996,2022-09-19T17:23:00Z,56.578,13.200000000000001,NaN,-146.275
199996,2022-09-19T17:39:00Z,56.58,13.200000000000001,3,-146.274
199996,2022-09-19T17:59:00Z,56.583,13.24,NaN,-146.272
199996,2022-09-19T18:37:00Z,56.596,13.24,3,-146.259
199996,2022-09-19T18:44:00Z,56.6,13.24,3,-146.266
199996,2022-09-19T18:51:00Z,56.604,13.24,2,-146.27
199996,2022-09-19T19:18:00Z,56.609,13.24,3,-146.257
199996,2022-09-19T19:36:00Z,56.611,13.24,3,-146.258
199996,2022-09-19T20:16:00Z,56.617,13.200000000000001,3,-146.234
199996,2022-09-19T20:24:00Z,56.617,13.200000000000001,2,-146.225
199996,2022-09-19T20:33:00Z,56.619,13.200000000000001,3,-146.219
199996,2022-09-19T21:12:00Z,56.62,13.200000000000001,3,-146.204
199996,2022-09-19T21:57:00Z,56.618,13.200000000000001,3,-146.188
199996,2022-09-19T22:03:00Z,56.619,13.200000000000001,3,-146.179
199996,2022-09-19T22:13:00Z,56.62,13.200000000000001,1,-146.189
199996,2022-09-19T22:34:00Z,56.622,13.200000000000001,NaN,-146.181
199996,2022-09-19T23:39:00Z,56.613,13.200000000000001,2,-146.155
199996,2022-09-20T00:13:00Z,56.607,13.200000000000001,NaN,-146.137
199996,2022-09-20T01:23:00Z,56.604,13.16,NaN,-146.106
199996,2022-09-20T01:29:00Z,56.579,13.16,2,-146.154
199996,2022-09-20T01:51:00Z,56.592,13.16,1,-146.18
199996,2022-09-20T03:02:00Z,56.593,13.120000000000001,NaN,-146.175
199996,2022-09-20T03:07:00Z,56.601,13.120000000000001,3,-146.2
199996,2022-09-20T03:17:00Z,56.604,13.120000000000001,2,-146.201
199996,2022-09-20T03:25:00Z,56.604,13.120000000000001,3,-146.208
199996,2022-09-20T03:48:00Z,56.609,13.120000000000001,3,-146.212
199996,2022-09-20T03:52:00Z,56.61,13.120000000000001,NaN,-146.213
199996,2022-09-20T04:33:00Z,56.611,13.120000000000001,2,-146.218
199996,2022-09-20T04:36:00Z,56.618,13.120000000000001,3,-146.23
199996,2022-09-20T04:52:00Z,56.624,13.120000000000001,3,-146.228
199996,2022-09-20T04:45:00Z,56.622,13.120000000000001,2,-146.229
199996,2022-09-20T05:03:00Z,56.628,13.120000000000001,3,-146.216
199996,2022-09-20T05:25:00Z,56.633,13.120000000000001,3,-146.232
199996,2022-09-20T06:14:00Z,56.648,13.120000000000001,3,-146.223
199996,2022-09-20T06:26:00Z,56.648,13.120000000000001,NaN,-146.224
199996,2022-09-20T06:49:00Z,56.652,13.08,2,-146.218
199996,2022-09-20T07:04:00Z,56.66,13.08,3,-146.207
199996,2022-09-20T07:58:00Z,56.666,13.08,3,-146.185
199996,2022-09-20T07:56:00Z,56.666,13.08,3,-146.182
199996,2022-09-20T08:47:00Z,56.664,13.08,NaN,-146.173
199996,2022-09-20T09:35:00Z,56.668,13.08,2,-146.15
199996,2022-09-20T10:18:00Z,56.67,13.120000000000001,NaN,-146.135
199996,2022-09-20T11:51:00Z,56.637,13.120000000000001,1,-146.105
199996,2022-09-20T12:36:00Z,56.629,13.120000000000001,1,-146.112
199996,2022-09-20T13:28:00Z,56.626,13.120000000000001,3,-146.143
199996,2022-09-20T15:11:00Z,56.634,13.120000000000001,3,-146.184
199996,2022-09-20T15:30:00Z,56.641,13.120000000000001,1,-146.191
199996,2022-09-20T15:40:00Z,56.639,13.120000000000001,3,-146.197
199996,2022-09-20T16:47:00Z,56.656,13.120000000000001,3,-146.209
199996,2022-09-20T16:59:00Z,56.665,13.120000000000001,3,-146.219
199996,2022-09-20T17:13:00Z,56.668,13.120000000000001,3,-146.223
199996,2022-09-20T18:25:00Z,56.694,13.120000000000001,2,-146.217
199996,2022-09-20T18:24:00Z,56.693,13.120000000000001,3,-146.219
199996,2022-09-20T18:40:00Z,56.707,13.120000000000001,1,-146.241
199996,2022-09-20T18:55:00Z,56.703,13.120000000000001,3,-146.214
199996,2022-09-20T20:03:00Z,56.721,13.16,1,-146.205
199996,2022-09-20T20:05:00Z,56.717,13.16,3,-146.185
199996,2022-09-20T20:20:00Z,56.72,13.16,2,-146.172
199996,2022-09-20T20:31:00Z,56.717,13.16,2,-146.166
199996,2022-09-20T20:51:00Z,56.722,13.200000000000001,2,-146.16
199996,2022-09-20T21:44:00Z,56.718,13.200000000000001,3,-146.129
199996,2022-09-20T21:45:00Z,56.717,13.200000000000001,3,-146.132
199996,2022-09-20T22:00:00Z,56.721,13.200000000000001,NaN,-146.122
199996,2022-09-20T22:08:00Z,56.722,13.200000000000001,NaN,-146.121
199996,2022-09-20T22:38:00Z,56.713,13.200000000000001,NaN,-146.107
199996,2022-09-20T23:23:00Z,56.704,13.24,NaN,-146.116
199996,2022-09-20T23:28:00Z,56.704,13.24,2,-146.097
199996,2022-09-20T23:48:00Z,56.704,13.24,NaN,-146.097
199996,2022-09-21T01:11:00Z,56.698,13.24,NaN,-146.089
199996,2022-09-21T01:17:00Z,56.694,13.24,2,-146.109
199996,2022-09-21T01:23:00Z,56.69,13.24,1,-146.106
199996,2022-09-21T02:43:00Z,56.693,13.200000000000001,NaN,-146.105
199996,2022-09-21T02:49:00Z,56.692,13.200000000000001,NaN,-146.102
199996,2022-09-21T02:54:00Z,56.693,13.200000000000001,3,-146.137
199996,2022-09-21T03:01:00Z,56.693,13.200000000000001,3,-146.142
199996,2022-09-21T02:58:00Z,56.689,13.200000000000001,3,-146.146
199996,2022-09-21T03:13:00Z,56.694,13.200000000000001,3,-146.144
199996,2022-09-21T04:16:00Z,56.701,13.24,3,-146.169
199996,2022-09-21T04:21:00Z,56.705,13.24,2,-146.17
199996,2022-09-21T04:36:00Z,56.71,13.24,3,-146.168
199996,2022-09-21T04:35:00Z,56.707,13.24,1,-146.188
199996,2022-09-21T04:45:00Z,56.713,13.24,3,-146.17
199996,2022-09-21T04:54:00Z,56.712,13.24,3,-146.18
199996,2022-09-21T05:03:00Z,56.715,13.24,3,-146.186
199996,2022-09-21T05:56:00Z,56.725,13.24,3,-146.204
199996,2022-09-21T06:03:00Z,56.733,13.24,3,-146.188
199996,2022-09-21T06:08:00Z,56.734,13.24,NaN,-146.191
199996,2022-09-21T06:16:00Z,56.737,13.24,3,-146.183
199996,2022-09-21T06:24:00Z,56.733,13.24,2,-146.184
199996,2022-09-21T06:35:00Z,56.739,13.24,2,-146.19
199996,2022-09-21T06:42:00Z,56.74,13.24,3,-146.19
199996,2022-09-21T07:40:00Z,56.756,13.200000000000001,3,-146.169
199996,2022-09-21T09:23:00Z,56.767,13.200000000000001,NaN,-146.164
